subject,condition,block,error_type,error
0,no_label,8800,label,1.63031005457e-06
0,no_label,8800,salient,0.543072578715
0,no_label,8800,non_salient,0.475803560398
0,no_label,8850,label,1.523040118e-06
0,no_label,8850,salient,0.543108190737
0,no_label,8850,non_salient,0.475746275037
0,no_label,8900,label,1.42287345324e-06
0,no_label,8900,salient,0.54314320369
0,no_label,8900,non_salient,0.475689700843
0,no_label,8950,label,1.32942161229e-06
0,no_label,8950,salient,0.543177629503
0,no_label,8950,non_salient,0.475633826747
0,no_label,9000,label,1.24209354676e-06
0,no_label,9000,salient,0.543211479786
0,no_label,9000,non_salient,0.47557864193
0,no_label,9050,label,1.16048911319e-06
0,no_label,9050,salient,0.543244765841
0,no_label,9050,non_salient,0.475524135814
0,no_label,9100,label,1.0842342243e-06
0,no_label,9100,salient,0.543277498669
0,no_label,9100,non_salient,0.475470298052
0,no_label,9150,label,1.01297915751e-06
0,no_label,9150,salient,0.543309688986
0,no_label,9150,non_salient,0.475417118523
0,no_label,9200,label,9.46396974822e-07
0,no_label,9200,salient,0.543341347222
0,no_label,9200,non_salient,0.475364587325
0,no_label,9250,label,8.84182044702e-07
0,no_label,9250,salient,0.543372483542
0,no_label,9250,non_salient,0.475312694765
0,no_label,9300,label,8.26048659369e-07
0,no_label,9300,salient,0.543403107845
0,no_label,9300,non_salient,0.475261431358
0,no_label,9350,label,7.71729741328e-07
0,no_label,9350,salient,0.543433229778
0,no_label,9350,non_salient,0.475210787814
0,no_label,9400,label,7.20975633461e-07
0,no_label,9400,salient,0.543462858741
0,no_label,9400,non_salient,0.475160755038
0,no_label,9450,label,6.73552967288e-07
0,no_label,9450,salient,0.543492003899
0,no_label,9450,non_salient,0.47511132412
0,no_label,9500,label,6.29243604393e-07
0,no_label,9500,salient,0.543520674183
0,no_label,9500,non_salient,0.475062486332
0,no_label,9550,label,5.87843646311e-07
0,no_label,9550,salient,0.543548878304
0,no_label,9550,non_salient,0.475014233121
0,no_label,9600,label,5.49162508466e-07
0,no_label,9600,salient,0.543576624755
0,no_label,9600,non_salient,0.474966556102
0,no_label,9650,label,5.1302205406e-07
0,no_label,9650,salient,0.543603921823
0,no_label,9650,non_salient,0.47491944706
0,no_label,9700,label,4.79255784034e-07
0,no_label,9700,salient,0.543630777589
0,no_label,9700,non_salient,0.474872897937
0,no_label,9750,label,4.47708079511e-07
0,no_label,9750,salient,0.54365719994
0,no_label,9750,non_salient,0.474826900831
0,no_label,9800,label,4.18233493324e-07
0,no_label,9800,salient,0.543683196572
0,no_label,9800,non_salient,0.474781447994
0,no_label,9850,label,3.90696087479e-07
0,no_label,9850,salient,0.543708774997
0,no_label,9850,non_salient,0.474736531821
0,no_label,9900,label,3.6496881358e-07
0,no_label,9900,salient,0.543733942549
0,no_label,9900,non_salient,0.474692144854
0,no_label,9950,label,3.40932933459e-07
0,no_label,9950,salient,0.543758706389
0,no_label,9950,non_salient,0.474648279771
0,no_label,10000,label,3.18477477397e-07
0,no_label,10000,salient,0.54378307351
0,no_label,10000,non_salient,0.474604929387
0,no_label,10050,label,2.9749873753e-07
0,no_label,10050,salient,0.543807050743
0,no_label,10050,non_salient,0.474562086648
0,no_label,10100,label,2.77899794156e-07
0,no_label,10100,salient,0.54383064476
0,no_label,10100,non_salient,0.474519744628
0,no_label,10150,label,2.59590072809e-07
0,no_label,10150,salient,0.543853862083
0,no_label,10150,non_salient,0.474477896524
0,no_label,10200,label,2.42484930134e-07
0,no_label,10200,salient,0.543876709083
0,no_label,10200,non_salient,0.474436535657
0,no_label,10250,label,2.26505266676e-07
0,no_label,10250,salient,0.54389919199
0,no_label,10250,non_salient,0.474395655463
0,no_label,10300,label,2.11577164857e-07
0,no_label,10300,salient,0.543921316891
0,no_label,10300,non_salient,0.474355249496
0,no_label,10350,label,1.97631550507e-07
0,no_label,10350,salient,0.543943089741
0,no_label,10350,non_salient,0.474315311419
0,no_label,10400,label,1.84603876415e-07
0,no_label,10400,salient,0.543964516363
0,no_label,10400,non_salient,0.474275835005
0,no_label,10450,label,1.7243382649e-07
0,no_label,10450,salient,0.543985602452
0,no_label,10450,non_salient,0.474236814136
0,no_label,10500,label,1.61065039181e-07
0,no_label,10500,salient,0.54400635358
0,no_label,10500,non_salient,0.474198242793
0,no_label,10550,label,1.50444848918e-07
0,no_label,10550,salient,0.544026775197
0,no_label,10550,non_salient,0.474160115062
0,no_label,10600,label,1.40524044394e-07
0,no_label,10600,salient,0.54404687264
0,no_label,10600,non_salient,0.474122425125
0,no_label,10650,label,1.31256642609e-07
0,no_label,10650,salient,0.544066651129
0,no_label,10650,non_salient,0.474085167262
0,no_label,10700,label,1.22599677644e-07
0,no_label,10700,salient,0.544086115777
0,no_label,10700,non_salient,0.474048335846
0,no_label,10750,label,1.14513003206e-07
0,no_label,10750,salient,0.544105271588
0,no_label,10750,non_salient,0.474011925343
0,no_label,10800,label,1.06959108061e-07
0,no_label,10800,salient,0.544124123464
0,no_label,10800,non_salient,0.473975930306
0,no_label,10850,label,9.99029435055e-08
0,no_label,10850,salient,0.544142676206
0,no_label,10850,non_salient,0.473940345378
0,no_label,10900,label,9.33117621013e-08
0,no_label,10900,salient,0.544160934515
0,no_label,10900,non_salient,0.473905165286
0,no_label,10950,label,8.7154966939e-08
0,no_label,10950,salient,0.544178902998
0,no_label,10950,non_salient,0.473870384841
0,no_label,11000,label,8.14039707449e-08
0,no_label,11000,salient,0.544196586169
0,no_label,11000,non_salient,0.473835998935
0,no_label,11050,label,7.60320641919e-08
0,no_label,11050,salient,0.544213988454
0,no_label,11050,non_salient,0.473802002539
0,no_label,11100,label,7.10142928144e-08
0,no_label,11100,salient,0.544231114187
0,no_label,11100,non_salient,0.473768390706
0,no_label,11150,label,6.63273419684e-08
0,no_label,11150,salient,0.54424796762
0,no_label,11150,non_salient,0.473735158559
0,no_label,11200,label,6.19494293113e-08
0,no_label,11200,salient,0.544264552922
0,no_label,11200,non_salient,0.473702301301
0,no_label,11250,label,5.78602043121e-08
0,no_label,11250,salient,0.544280874179
0,no_label,11250,non_salient,0.473669814206
0,no_label,11300,label,5.40406543349e-08
0,no_label,11300,salient,0.5442969354
0,no_label,11300,non_salient,0.473637692619
0,no_label,11350,label,5.04730168657e-08
0,no_label,11350,salient,0.544312740516
0,no_label,11350,non_salient,0.473605931955
0,no_label,11400,label,4.71406974823e-08
0,no_label,11400,salient,0.544328293386
0,no_label,11400,non_salient,0.473574527699
0,no_label,11450,label,4.40281931934e-08
0,no_label,11450,salient,0.544343597794
0,no_label,11450,non_salient,0.4735434754
0,no_label,11500,label,4.11210207965e-08
0,no_label,11500,salient,0.544358657453
0,no_label,11500,non_salient,0.473512770677
0,no_label,11550,label,3.84056499263e-08
0,no_label,11550,salient,0.544373476009
0,no_label,11550,non_salient,0.473482409209
0,no_label,11600,label,3.58694404876e-08
0,no_label,11600,salient,0.54438805704
0,no_label,11600,non_salient,0.473452386742
0,no_label,11650,label,3.35005841879e-08
