subject,condition,block,stim_type,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21
0,no_label,74,B1,0.0958866650073,0.0970002723268,0.335773616167,0.656836244761,0.0538995868603,0.190260698719,0.152936314953,0.0636789352057,0.304887542076,0.197227910736,0.631396906379,0.0712088837854,0.453100663638,0.335373798805,0.0500775272091,0.717540762731,0.256951351313,0.0502411088555,0.378191070531,0.81368144762,0.280920281132,0.431234159262
0,no_label,75,B1,0.0959247127823,0.0967675999739,0.336437633543,0.657841535913,0.0537341180564,0.189744300836,0.153809471752,0.0637153479038,0.306864696311,0.196369930805,0.632862705838,0.0710985709468,0.452621984253,0.334281649749,0.0496661185455,0.717862697634,0.254690132776,0.0491905736384,0.378182206963,0.812719248919,0.285493465674,0.431603533231
0,no_label,76,B1,0.0959578473751,0.0965270710408,0.337055067453,0.658811570855,0.0535600026988,0.189179391185,0.15462831731,0.0637505976546,0.308825990635,0.195535029174,0.634269636699,0.0709741496087,0.452143020961,0.333182162773,0.0492648658651,0.718154695254,0.252470396093,0.0481830149942,0.378138175833,0.811759588164,0.290061171483,0.43193854721
0,no_label,77,B1,0.0959863508497,0.0962789638429,0.337624039207,0.659744855142,0.0533776526703,0.18857033117,0.155394284099,0.0637846651722,0.310768602774,0.194723608434,0.635619853376,0.070836231353,0.451667727279,0.332075432876,0.0488737147247,0.718420078057,0.250293706299,0.047218142338,0.378060380908,0.810802996171,0.294616753254,0.43224047648
0,no_label,78,B1,0.0960104790543,0.0960235499375,0.338142766394,0.660640067377,0.0531875004548,0.187921354207,0.156108912766,0.0638175336778,0.312689910382,0.193935917017,0.63691535656,0.0706854389776,0.451199605944,0.330961645449,0.0484925753341,0.718662077769,0.248161432986,0.0462955136241,0.377950006623,0.809849756812,0.299153507828,0.432510655429
0,no_label,79,B1,0.0960304610582,0.0957610940936,0.338609597029,0.661496048099,0.0529899954818,0.187236546618,0.156773835569,0.0638491888723,0.314587489948,0.193172063944,0.638158009694,0.0705224049027,0.450741738858,0.329841083395,0.048121325259,0.718883813543,0.246074752499,0.0454145547236,0.377808061746,0.808899948558,0.303664729746,0.432750471259
0,no_label,80,B1,0.0960464989316,0.0954918542817,0.339023036494,0.662311788885,0.0527856005169,0.186519831815,0.157390760345,0.0638796188803,0.316459115601,0.192432032708,0.639349553776,0.0703477693432,0.450296815618,0.328714128857,0.0477598124557,0.719088275461,0.244034652129,0.0445745777283,0.377635418709,0.807953483153,0.308143767022,0.432961356833
0,no_label,81,B1,0.0960587678658,0.0952160817042,0.339381768034,0.663086421752,0.052574788137,0.185774957596,0.157961455106,0.0639088141654,0.318302757571,0.191715694332,0.640491620519,0.0701621782776,0.449867160554,0.327581260548,0.0474078585337,0.719278312553,0.242041936067,0.0437747980696,0.37743284852,0.80701014122,0.312584076172,0.433144782908
0,no_label,82,B1,0.09606741662,0.0949340208889,0.339684667592,0.663819208949,0.0523580373295,0.185005486376,0.158487733405,0.06393676742,0.320116580087,0.191022819662,0.641585743972,0.0699662812515,0.449454758245,0.326443047632,0.0470652621483,0.719456624646,0.240097232899,0.0430143503819,0.377201051303,0.806069604629,0.316979275558,0.43330224998
0,no_label,83,B1,0.0960725682788,0.0946459098617,0.339930813701,0.664509533182,0.052135830248,0.184214788141,0.158971440515,0.0639634734309,0.321898938604,0.190353090937,0.642633370731,0.0697607290632,0.449061277532,0.325300141036,0.0467318024421,0.719625757393,0.238201004377,0.0422923030683,0.376940682602,0.805131485597,0.321323196177,0.433435279939
0,no_label,84,B1,0.096074321296,0.0943519804109,0.340119493108,0.665156888355,0.0519086491575,0.183406035901,0.159414440541,0.0639889289267,0.323648376241,0.189706112666,0.643635868872,0.0695461713796,0.448688094035,0.324153262998,0.0464072424595,0.71978809994,0.236353555206,0.0416076715627,0.37665237567,0.804195352488,0.325609929065,0.433545407723
0,no_label,85,B1,0.0960727507968,0.094052458449,0.340250202774,0.665760870848,0.0516769735906,0.182582203422,0.15981860449,0.0640131324092,0.325363619421,0.189081421851,0.644594535781,0.069323254331,0.448336311246,0.323003195541,0.046091332474,0.719945884745,0.234555043588,0.0409594302997,0.376336759997,0.803260752402,0.329833868612,0.433634173112
0,no_label,86,B1,0.0960679101066,0.0937475644716,0.340322648795,0.666321171361,0.0514412777366,0.181746065002,0.160185799356,0.0640360839749,0.327043572704,0.18847849758,0.645510605019,0.0690926181311,0.448006780262,0.321850768456,0.045783813176,0.720101189127,0.232805492273,0.0403465234286,0.375994476384,0.80232723064,0.333989751178,0.433703112807
0,no_label,87,B1,0.0960598324722,0.093437514107,0.340336742775,0.666837567342,0.0512020280754,0.180900197072,0.160517878241,0.0640577851288,0.328687312846,0.187896770001,0.646385252389,0.0688548947664,0.447700118254,0.320696847288,0.0454844186805,0.720255938194,0.231104799891,0.0397678743214,0.375626188884,0.801394347206,0.338072688535,0.433753752881
0,no_label,88,B1,0.0960485329375,0.0931225187444,0.340292596089,0.667309915993,0.0509596812649,0.180046981393,0.160816671516,0.0640782385947,0.330294082169,0.1873356287,0.647219601317,0.0686107057896,0.447416725765,0.319542321681,0.0451928793212,0.720411908832,0.229452752347,0.0392223939372,0.375232593928,0.800461690516,0.34207819581,0.433787601704
0,no_label,89,B1,0.0960340103382,0.0928027862246,0.340190512439,0.667738147844,0.0507146822844,0.179188609642,0.161083979019,0.0640974481249,0.331863281308,0.186794430485,0.648014727689,0.0683606602514,0.447156802948,0.318388094379,0.0449089242093,0.720570734514,0.227849034103,0.0387089881134,0.37481442697,0.799528888527,0.346002213706,0.433806143383
0,no_label,90,B1,0.0960162493773,0.0924785215748,0.34003097906,0.668122260859,0.0504674628324,0.178327089181,0.161321563265,0.0641154183118,0.333394461442,0.186272506598,0.648771664231,0.0681053527955,0.446920364854,0.317235071074,0.0446322835396,0.720733910694,0.226293239186,0.0382265638611,0.374372466949,0.798595617484,0.349841124963,0.433810831767
0,no_label,91,B1,0.0959952227452,0.0921499277657,0.339814656868,0.668462315067,0.0502184399734,0.177464249804,0.161531143636,0.0641321544034,0.334887316119,0.185769169346,0.649491404529,0.0678453619348,0.446707255863,0.316084151224,0.0443626906369,0.72090280062,0.224784881793,0.0377740347439,0.373907538876,0.797661608522,0.353591765093,0.433803085044
0,no_label,92,B1,0.09597089325,0.0918172064695,0.339542369828,0.668758427653,0.0499680150236,0.17660175129,0.161714391505,0.0641476621239,0.336341672769,0.185283718178,0.650174906746,0.0675812485257,0.446517163372,0.31493621992,0.0440998837394,0.721078641402,0.223323406396,0.0373503254208,0.373420514805,0.796726652336,0.357251427596,0.433784280934
0,no_label,93,B1,0.0959432159255,0.0914805587972,0.339215093754,0.669010768491,0.0497165726641,0.175741091584,0.161872926244,0.0641619475016,0.337757484019,0.184815445209,0.650823097102,0.0673135544447,0.446349630825,0.313792140803,0.0438436075214,0.721262550234,0.221908197265,0.0369543754327,0.372912313453,0.795790602149,0.360817863916,0.433755752479
0,no_label,94,B1,0.0959121400879,0.0911401859953,0.338833944751,0.669219556059,0.0494644802671,0.174883615432,0.162008312054,0.0641750167042,0.339134818912,0.184363640214,0.651436873139,0.0670428014739,0.44620407016,0.31265275003,0.0435936143647,0.721455530648,0.22053858735,0.0365851423112,0.372383898693,0.794853375178,0.364289278513,0.433718784424
0,no_label,95,B1,0.0958776113134,0.0907962900837,0.338400167455,0.669385053712,0.0492120874192,0.17403052335,0.162122055558,0.0641868758839,0.340473854104,0.183927595089,0.652017106811,0.0667694903913,0.446079773752,0.311518851221,0.0433496653875,0.721658478736,0.219213866505,0.0362416040837,0.371836277113,0.79391495282,0.367664319481,0.433674610162
0,no_label,96,B1,0.0958395733149,0.0904490744191,0.337915123216,0.669507566258,0.0489597256251,0.173182880766,0.162215604082,0.064197531031,0.341774865145,0.183506607831,0.652564647409,0.0664941002633,0.445975925905,0.310391211352,0.0431115312461,0.721872189278,0.217933289014,0.0359227612458,0.371270494849,0.792975379725,0.37094206519,0.433624409229
0,no_label,97,B1,0.0957979696975,0.0900987441713,0.337380278344,0.669587436812,0.0487077081746,0.172341627224,0.162290344567,0.0642069878387,0.343038217895,0.18309998602,0.653080324329,0.0662170879287,0.445891613941,0.309270557492,0.0428789927259,0.722097361724,0.216696080447,0.0356276382668,0.370687633819,0.792034761954,0.374122007469,0.433569305306
0,no_label,98,B1,0.0957527455778,0.0897455067038,0.336797192515,0.669625043882,0.0484563301543,0.171507585556,0.162347603028,0.0642152515787,0.344264360141,0.182707049863,0.653564949685,0.0659388876666,0.445825838916,0.308157574309,0.0426518411391,0.722334605991,0.215501443828,0.0353552846909,0.370088807525,0.791093264373,0.37720403185,0.433510364718
